/Users/krishna/Dropbox/run/v0.2.4/output/flow_focus.json,Y520,662,34424000.0,14440000.0,0.419474785034
/Users/krishna/Dropbox/run/v0.2.4/output/grad_cells.json,Y3624,850,308040000.0,106980800.0,0.347295156473
/Users/krishna/Dropbox/run/v0.2.4/output/grid_10.json,Y1711,2724,466076400.0,72014400.0,0.154512007044
/Users/krishna/Dropbox/run/v0.2.4/output/grid_11.json,Y1831,3106,568708600.0,80720400.0,0.141936309738
/Users/krishna/Dropbox/run/v0.2.4/output/grid_12.json,Y1952,3263,636937600.0,89606400.0,0.140683168963
/Users/krishna/Dropbox/run/v0.2.4/output/grid_3.json,Y870,1674,145638000.0,9251600.0,0.063524629561
/Users/krishna/Dropbox/run/v0.2.4/output/grid_4.json,Y990,1578,156222000.0,13625600.0,0.087219469729
/Users/krishna/Dropbox/run/v0.2.4/output/grid_5.json,Y1110,2095,232545000.0,24682000.0,0.106138596831
/Users/krishna/Dropbox/run/v0.2.4/output/grid_6.json,Y1230,2240,275520000.0,30952000.0,0.112340301974
/Users/krishna/Dropbox/run/v0.2.4/output/grid_7.json,Y1350,2375,320625000.0,37402000.0,0.116653411306
/Users/krishna/Dropbox/run/v0.2.4/output/grid_8.json,Y1541,2534,390489400.0,44032000.0,0.112761063425
/Users/krishna/Dropbox/run/v0.2.4/output/grid_9.json,Y1593,2810,447633000.0,63488400.0,0.14183136632
/Users/krishna/Dropbox/run/v0.2.4/output/hasty.json,Y2069,600,124140000.0,45812000.0,0.369034960528
/Users/krishna/Dropbox/run/v0.2.4/output/logic04.json,Y2608,2040,532032000.0,205513600.0,0.38628052448
/Users/krishna/Dropbox/run/v0.2.4/output/multi_input.json,Y2232,1027,229226400.0,43001200.0,0.187592703109
/Users/krishna/Dropbox/run/v0.2.4/output/net_mux.json,Y1747,2244,392026800.0,79660000.0,0.203200393442
/Users/krishna/Dropbox/run/v0.2.4/output/rotary16.json,Y2932,2598,761733600.0,333560000.0,0.437895873308
/Users/krishna/Dropbox/run/v0.2.4/output/rotary_cells.json,Y3048,1134,345643200.0,62680800.0,0.181345387382
/Users/krishna/Dropbox/run/v0.2.4/output/simple.json,Y806,637,51342200.0,345000.0,0.00671961855939
/Users/krishna/Dropbox/run/v0.2.4/output/tdroplet.json,Y1267,1404,177886800.0,39272000.0,0.220769613035
